Kerala SSLC or Class 10 exam results to be declared in first week of May: Officials,https://www.hindustantimes.com/education/kerala-sslc-or-class-10-exam-results-to-be-declared-in-first-week-of-may-officials/story-VVEhkhMmRrM6Em0hM4VDIP.html,"Tue, 10 Apr 2018 09:24:01 GMT","The results of the Kerala Secondary School Leaving Certificate (SSLC) or Class 10 board examination, written by more than 4,40,000 lakh students, will be published in the first week of May, officials said on Tuesday.

The process of evaluating the answer sheets of the exam, which began on March 4 and ended on March 27 this year, started in the first week of April.

“Valuation of papers is underway in 54 centres. It will be completed by April 20 and results can be published in 10 days after the valuation,” the directorate’s director V Mohankumar said.

Data from the directorate of public instructions (DPI) shows 441,103 regular students -- 224,564 boys and 216,539 girls -- from 3,046 schools across the state and 2,751 privately registered candidates appeared for the exam this year. Besides this, 1,300 students wrote the exam from Gulf countries and Lakshadweep.

Over 450,000 students appeared for the exam in 2017 and the overall pass percentage was 95.98.

The exam was marred with controversy last year, including the allegations of leakage of the mathematics paper, which was reconducted.

The embarrassed state government ordered a vigilance inquiry. However, the punishment was confined to the person who prepared the questions paper and exam committee chairperson and the conspiracy angle was not probed by the vigilance team.","The results of the Kerala Secondary School Leaving Certificate (SSLC) or Class 10 board examination, written by more than 4,40,000 lakh students, will be published in the first week of May, officials said on Tuesday.
It will be completed by April 20 and results can be published in 10 days after the valuation,” the directorate’s director V Mohankumar said.
Besides this, 1,300 students wrote the exam from Gulf countries and Lakshadweep.
Over 450,000 students appeared for the exam in 2017 and the overall pass percentage was 95.98.
The exam was marred with controversy last year, including the allegations of leakage of the mathematics paper, which was reconducted.","['paper', 'week', 'students', 'officials', 'results', 'kerala', 'vigilance', 'published', 'wrote', 'class', 'declared', 'appeared', 'state', 'exam', 'sslc']",
"WBJEE 2018 admit card released, here’s how to download",https://www.hindustantimes.com/education/wbjee-2018-admit-card-know-how-to-download/story-l1MJTCSwPsmHnY5Ww0QMTM.html,"Tue, 10 Apr 2018 08:02:19 GMT","WBJEE 2018 Admit cards: The West Bengal Joint Entrance Examinations Board (WBJEEB) on Tuesday released the admit cards for West Bengal Joint Entrance Examinations (WBJEE) 2018. The exam will be held in the offline mode (OMR-based) on April 22.

WBJEE is the common entrance examination for admission to undergraduate courses in engineering and technology, pharmacy and architecture in universities, government colleges and self-financed institutes in the state.

Candidates can click here to download their admit card from the official website of WBJEEB . To download, candidates need to enter the application number, password and security pin (as given in the image ) on the login page and click on sign in. The admit card will be displayed on the screen. Students can take a printout and save it on the computer for future reference.

Candidates should carefully check their details such as name, roll number, photograph and report immediately in case of any discrepancy. The venue of examination will also be given on the admit card. The admit card must be kept safely.

They must carry the admit card to the examination centre.

Examination:

The examination will be held for two papers: 1) Mathematics 2) Physics & Chemistry (combined). Candidates appearing in both Paper-I and Paper-II and who are awarded ranks will be eligible for admission in Engineering/ Technology/ Architecture/ Pharmacy Courses in all institutes. Candidates appearing in Paper-II only and who are awarded ranks will be eligible for admission only in Pharmacy Courses (except in Jadavpur University).

Note: Please visit WBJEEB official website for regular updates.","WBJEE 2018 Admit cards: The West Bengal Joint Entrance Examinations Board (WBJEEB) on Tuesday released the admit cards for West Bengal Joint Entrance Examinations (WBJEE) 2018.
Candidates can click here to download their admit card from the official website of WBJEEB .
The admit card will be displayed on the screen.
The venue of examination will also be given on the admit card.
The admit card must be kept safely.","['examination', 'west', 'wbjee', '2018', 'courses', 'admission', 'released', 'download', 'heres', 'admit', 'wbjeeb', 'pharmacy', 'candidates', 'entrance', 'card']",
Mandatory induction programme for new engineering students from this year,https://www.hindustantimes.com/education/mandatory-induction-programme-for-new-engineering-students-from-this-year/story-wzI6QdFyz2sf7nJvSEnsdI.html,"Tue, 10 Apr 2018 07:29:43 GMT","New students in more than 3,000 engineering colleges under the All India Council for Technical Education (AICTE) will undergo a compulsory induction programme from this academic year to familiarise them to the new environment and encourage them to look beyond classrooms.

The chairperson of the technical education regulator, Anil Sahasrabudhe, said the first three weeks would be earmarked for the induction programme, which will expose the students to physical activity, arts and social issues as well.

“The programme will also be used to rectify some critical lacunas, for example, holding special English classes for those students who have a deficiency in it,” a senior AICTE official said.

“Also, students from the disadvantaged sections of the society and economically weaker sections will also get an opportunity to go for extra classes for physics and mathematics so that they are able to keep up with what is being taught in the classrooms,” the official added.

Officials said that during this period no classes will be held.

All students will have to follow a daily routine of physical activity with games and sports and each of them will pick one game and learn it during the three weeks.

They will be asked to choose one skill related to visual or performing arts and they will also hold discussions on universal values. The universal values module will aim to build relationships between teachers and students, which last for the four-year stay and possibly beyond, apart from drawing their attention to larger issues of life.

The induction programme was discussed and approved for all colleges by the regulator in March 2017.

The proficiency module would be used to overcome critical lacunas that students might have, for example, English and computer familiarity among others.

“These should run like crash courses so that when normal courses start after the induction program, the student has overcome the lacunas substantially. We hope that problems arising due to lack of English skills, wherein students start lagging behind or failing in several subjects, for no fault of theirs, would, hopefully, become a thing of the past,” the regulator said in a statement last year.

Indian Institutes of Technology (IITs) already run such induction programmes for their students.","New students in more than 3,000 engineering colleges under the All India Council for Technical Education (AICTE) will undergo a compulsory induction programme from this academic year to familiarise them to the new environment and encourage them to look beyond classrooms.
The chairperson of the technical education regulator, Anil Sahasrabudhe, said the first three weeks would be earmarked for the induction programme, which will expose the students to physical activity, arts and social issues as well.
“The programme will also be used to rectify some critical lacunas, for example, holding special English classes for those students who have a deficiency in it,” a senior AICTE official said.
They will be asked to choose one skill related to visual or performing arts and they will also hold discussions on universal values.
The induction programme was discussed and approved for all colleges by the regulator in March 2017.","['engineering', 'used', 'universal', 'students', 'regulator', 'programme', 'classes', 'mandatory', 'induction', 'lacunas', 'english', 'values']",
"CBSE Class 10 students gets old maths paper, Kerala HC orders retest",https://www.hindustantimes.com/education/kerala-hc-orders-maths-re-test-for-a-cbse-class-10-student/story-jYCbfScDRzdnGY8thAFFTN.html,"Mon, 09 Apr 2018 03:32:36 GMT","The Kerala High Court on Monday ordered the Central Board of Secondary Education (CBSE) to conduct a re-examination of the Class 10 mathematics paper for a girl student who complained of getting a two-year-old question paper.

The court issued the order on a petition filed by Amiya Salim, a student of Mount Carmel School in Kottayam. It directed the CBSE to conduct a re-examination for her before the completion of the paper evaluation process. While hearing the plea, CBSE told the court that an internal inquiry was on to find out how the mix-up happened.

The Class 10 Maths paper was initially cancelled by CBSE after reports emerged that the question paper had been leaked. CBSE later decided that a re-examination was not warrented.

After getting the old question paper during the exam held on March 28, Amiya said she immediately alerted the school authorities who in turn informed the CBSE regional office. She moved court after she failed to get any response from the CBSE regional office in Thiruvananthapuram.

“I was initially shocked. I got the same paper that my brother Altaf Salim attempted two years ago. The school authorities later advised me to attempt the paper,” she said. Later some of her teachers also confirmed that it was an old question paper.

“The CBSE will have to explain how this happened. You can’t take students for granted. I will prepare well and score good marks,” she said. When contacted the CBSE regional office refused to make any comment.","The Class 10 Maths paper was initially cancelled by CBSE after reports emerged that the question paper had been leaked.
After getting the old question paper during the exam held on March 28, Amiya said she immediately alerted the school authorities who in turn informed the CBSE regional office.
She moved court after she failed to get any response from the CBSE regional office in Thiruvananthapuram.
Later some of her teachers also confirmed that it was an old question paper.
When contacted the CBSE regional office refused to make any comment.","['paper', 'orders', 'court', 'students', 'student', 'later', 'kerala', 'old', 'reexamination', 'question', 'retest', 'school', 'gets', 'regional', 'cbse', 'office', 'class', 'hc', 'maths']",
"Plea in Delhi HC against CBSE decision not to hold Class 10 maths retest, hearing tomorrow",https://www.hindustantimes.com/education/plea-in-delhi-hc-against-cbse-decision-not-to-hold-class-10-maths-retest-hearing-tomorrow/story-vi4TOuozTYOZ4OO0XyelmO.html,"Mon, 09 Apr 2018 03:24:14 GMT","The Delhi High Court on Monday said it would hear a plea on Tuesday challenging the CBSE’s decision not to hold a re-examination for the Class 10 mathematics paper, the contents of which were leaked recently.

The plea was mentioned before a bench of Chief Justice Gita Mittal and Justice C Hari Shankar which listed it for a hearing on Tuesday.

The CBSE had on April 3 decided not to conduct the retest in Delhi-NCR and Haryana, the two regions where the leak reportedly took place.

A day before the decision of the Central Board of Secondary Education (CBSE), the high court had asked the board to inform it by April 16 about its plans, if any, for a re-examination.

The CBSE told the court it was ascertaining the extent of the leak before announcing the date for a fresh test.

The court had sought a response from the CBSE and the Centre on a plea for a court-monitored probe into the leaks of two papers -- Maths for Class 10 and Economics for Class 12.

The CBSE has already announced that the Class 12 Economics retest will take place on April 25.

The earlier petition by NGO Social Jurist had sought that the Class 10 Maths exam be held in April, instead of in July as was being considered by the authorities.","The Delhi High Court on Monday said it would hear a plea on Tuesday challenging the CBSE’s decision not to hold a re-examination for the Class 10 mathematics paper, the contents of which were leaked recently.
The plea was mentioned before a bench of Chief Justice Gita Mittal and Justice C Hari Shankar which listed it for a hearing on Tuesday.
A day before the decision of the Central Board of Secondary Education (CBSE), the high court had asked the board to inform it by April 16 about its plans, if any, for a re-examination.
The CBSE told the court it was ascertaining the extent of the leak before announcing the date for a fresh test.
The CBSE has already announced that the Class 12 Economics retest will take place on April 25.","['court', 'decision', 'hearing', 'sought', 'justice', 'high', 'tomorrow', 'hold', 'retest', 'maths', 'cbse', 'leak', 'class', 'hc', 'plea', 'delhi']",
Govt-run English medium schools in UP still in Hindi mode,https://www.hindustantimes.com/education/govt-run-english-medium-schools-in-up-still-in-hindi-mode/story-fsRBhsNLVOsp9KCOiBSAsL.html,"Mon, 09 Apr 2018 03:09:11 GMT","At least 5,000 government-run primary schools got the ‘English medium’ tag on April 2 with the launch of School Chalo Abhiyan in UP, but there is hardly any change at the ground level.

A reality check of a primary school in Naubasta Kala in Chinhat block of Lucknow revealed that students are yet to receive their new textbooks in English. They were found reading lessons from old books in Hindi.

“This is for the first time that English medium government schools have started functioning. Printing of new textbooks is on and it will be made available to students by next month. Till such time, they are using Hindi books of previous sessions,” said an official in the basic education department. The official did not want to be named.

An order dated March 27, issued by director basic education, Sarvendra Vikram Bahadur Singh said: “In view of delay in printing of new books, the old textbooks shall be distributed free among students till such time the new books get printed. Once the new books arrive, they will replace the old ones.”

At Naubasta Kala primary school, teachers were found teaching English alphabets to students with the help of chart papers and sketch pens. Another teacher in the same school used blackboard to make students familiar with English alphabets.

A reality check of a primary school in Naubasta Kala in Chinhat block of Lucknow revealed that students are yet to receive their new textbooks in English. They were found reading lessons from old books in Hindi. (Deepak Gupta/HT photo)

Teachers at some other primary schools said the delay was affecting studies and distracting students. “The new academic session comes with a lot of craze for students. They look forward to getting new books. Since the session has started and new books are yet to be distributed, students are managing with old books of their seniors,” a teacher said.

“The old books are in a bad shape. Moreover, not every student has received books. They are yet to get a feel of new session,” said another teacher at a government primary school in Nirala Nagar.

Following in the footsteps of CBSE and ICSE boards, the education department had, in 2015, adopted the practice of starting new academic session from April.

Before this, the new session used to begin in July. Last year too, the students were not given textbooks for several months and received it only when the school reopened after the vacation in July.","At least 5,000 government-run primary schools got the ‘English medium’ tag on April 2 with the launch of School Chalo Abhiyan in UP, but there is hardly any change at the ground level.
They were found reading lessons from old books in Hindi.
“This is for the first time that English medium government schools have started functioning.
They were found reading lessons from old books in Hindi.
(Deepak Gupta/HT photo)Teachers at some other primary schools said the delay was affecting studies and distracting students.","['hindi', 'primary', 'students', 'mode', 'old', 'medium', 'textbooks', 'session', 'school', 'books', 'teacher', 'schools', 'govtrun', 'english']",
Analysis of JEE Main 2018 examination by an expert,https://www.hindustantimes.com/education/jee-main-2018-analysis-of-the-examination-by-an-expert/story-0Vavh96JJ3JgCDe5iU3shM.html,"Mon, 09 Apr 2018 01:52:48 GMT","Overall the JEE Main 2018 examination was slightly on the difficult side. A few questions in the paper were straightforward and could be solved by a student who has been preparing sincerely for the exam. But a large numbers of questions required lengthy solutions. A few questions were difficult which will play crucial role to get top scores.

In all the three subjects, 5-6 questions were framed quite differently. However there was no ambiguous question in the paper this year.

In Physics paper, overall questions were slightly on the difficult side compared to last year. By and large, paper was on the expected lines with few elements of surprise. Almost all the topics were covered as prescribed by CBSE for JEE (Main).

The Mathematics paper overall was slightly on the difficult side. There were seven to eight lengthy questions, but a few questions were straightforward as well. Questions were asked from all Chapters. Questions asked were conceptual and nearer to the JEE advanced paper in terms of tricks and approach. Students whose study was confined to NCERT and related text books would find it difficult. Equal weightage was given to 11th and 12th syllabus.

In Chemistry, almost equal weightage of Physical, Organic and Inorganic Chemistry was there. Paper has average difficulty level. No question was asked from the topics of Structure of atom, d & f-block, Aldehyde Ketone, s-block, Polymer & Surface Chemistry. Overall paper was balanced and mixture of conceptual and numerical questions.

Students with coaching will have an edge in terms of speed and thus will score better.

(Aakash Chaudhry is Director of Aakash Institute. Views expressed here are personal)","Overall the JEE Main 2018 examination was slightly on the difficult side.
In Physics paper, overall questions were slightly on the difficult side compared to last year.
The Mathematics paper overall was slightly on the difficult side.
Questions asked were conceptual and nearer to the JEE advanced paper in terms of tricks and approach.
Overall paper was balanced and mixture of conceptual and numerical questions.","['examination', 'paper', 'weightage', '2018', 'chemistry', 'difficult', 'topics', 'questions', 'main', 'overall', 'asked', 'slightly', 'analysis', 'expert', 'jee']",
JEE main 2018 examination held for around 10.43 lakh aspirants,https://www.hindustantimes.com/education/iit-jee-main-2018-examination-held-for-around-10-43-lakh-aspirants/story-u2si9bSlT5sUalmxgdcwrM.html,"Mon, 09 Apr 2018 01:51:08 GMT","The Indian Institute of Technology-Joint Entrance Examination (Main) was on Sunday held for around 10.43 lakh aspirants in 112 cities in India and abroad.

The offline exam, conducted by Central Board of Secondary Education (CBSE), was held in 104 cities across 1,613 centres across the country and in eight centres in as many countries abroad.

“The sixth edition of JEE (Main) 2018 offline exam was held for approximately 10,43,739 candidates registered for admission to undergraduate engineering programmes in NITs, IITs and other centrally funded technical institutes etc,” the CBSE said in a release.

JEE (Main) is also an eligibility test for the JEE (Advanced). The examination was organised for 6,46,814 boys, 2,66,745 girls and three transgenders, it said.","The Indian Institute of Technology-Joint Entrance Examination (Main) was on Sunday held for around 10.43 lakh aspirants in 112 cities in India and abroad.
The offline exam, conducted by Central Board of Secondary Education (CBSE), was held in 104 cities across 1,613 centres across the country and in eight centres in as many countries abroad.
“The sixth edition of JEE (Main) 2018 offline exam was held for approximately 10,43,739 candidates registered for admission to undergraduate engineering programmes in NITs, IITs and other centrally funded technical institutes etc,” the CBSE said in a release.
JEE (Main) is also an eligibility test for the JEE (Advanced).
The examination was organised for 6,46,814 boys, 2,66,745 girls and three transgenders, it said.","['examination', 'lakh', 'cities', '2018', '1043', 'abroadthe', 'main', 'cbse', 'offline', 'held', 'centres', 'exam', 'jee', 'aspirants']",
Bihar university issues admit card with bikini-clad woman’s photo,https://www.hindustantimes.com/education/bihar-university-issues-admit-card-with-bikini-clad-woman-s-photo/story-LIeky1SE4zzqTunkNL2GbP.html,"Mon, 09 Apr 2018 12:52:26 GMT","The Lalit Narayan Mithila University in Bihar’s Darbhanga district is back in the news for issuing a bizarre admit card to a student for an examination held by it.

A final-year woman student of the university’s affiliate SMJ College in Khajedih of Madhubani, about 145km from state capital Patna, found the photo of a woman in lingerie on her admit card.

The woman, a home science honours student, lodged a complaint with the authorities on Monday and pleaded for a new admit card carrying her picture at the earliest. The examinations are scheduled to begin from Tuesday and she has only a day at hand.

“At the time of registration, I had checked all the details before signing it. However, when I took a print-out of the admit card on Saturday, I was shocked to see the offending pictures in place of my photo and signature,” the student said.

SMJ College principal Dr Jagdish Prasad said the administration has nothing to do with any irregularities detected in the admit card as all examination related formalities are conducted by the university online.

The university’s examination controller Kulanand Yadav said he immediately ordered the offensive picture to be deleted and replaced with that of the examinee as soon as the matter was brought to his notice.

But on Monday afternoon, when this correspondent downloaded the woman’s admit card from the varsity’s website, the document neither had her photograph nor her signature.

The university, however, distanced itself from the controversy and stressed again that the mistake didn’t happen at their end.

Yadav said that he had sought a written explanation from concerned agency, which was roped in to issue admit card online.

“We would be able to trace out the lapse in this regard soon,” the controller said.

Last year in October, the university issued an admit card bearing the photograph and signature of the Hindu deity Ganesha to Krishna Kumar Roy, a first-year BCom (Hons) student of JN College, Nehera.

Authorities had held the student responsible, saying he was responsible for submitting his examination form online.

“The person at the cyber cafe had replaced his image with Ganesha’s before submitting the form. The university wasn’t at fault,” the controller had said.

LNMU is among the 16 state-run universities in Bihar and has 25 affiliated colleges and 43 constituent colleges under it.","The Lalit Narayan Mithila University in Bihar’s Darbhanga district is back in the news for issuing a bizarre admit card to a student for an examination held by it.
A final-year woman student of the university’s affiliate SMJ College in Khajedih of Madhubani, about 145km from state capital Patna, found the photo of a woman in lingerie on her admit card.
The woman, a home science honours student, lodged a complaint with the authorities on Monday and pleaded for a new admit card carrying her picture at the earliest.
But on Monday afternoon, when this correspondent downloaded the woman’s admit card from the varsity’s website, the document neither had her photograph nor her signature.
Yadav said that he had sought a written explanation from concerned agency, which was roped in to issue admit card online.","['examination', 'womans', 'student', 'controller', 'admit', 'bikiniclad', 'universitys', 'issues', 'college', 'submitting', 'university', 'woman', 'card', 'bihar']",
Delhi Police to take CBSE paper leak accused to Una in Himachal to reconstruct sequence of events,https://www.hindustantimes.com/education/delhi-police-to-take-cbse-paper-leak-accused-to-una-in-himachal-to-reconstruct-the-sequence-of-events/story-LYGMOjbLLwKUOWWIK5fzfN.html,"Mon, 09 Apr 2018 11:03:06 GMT","The Delhi Police will take the three arrested accused in the CBSE Class 12 Economics paper leak case to Una in Himachal Pradesh to reconstruct the sequence of events and question some more people there, sources said.

The special investigation team of Delhi Police’s Crime Branch on Saturday arrested three staff members of the DAV School in Una in connection with the case.

“The trio will be taken to Una, possibly on Monday, to reconstruct the entire scene. The investigation so far has revealed that the paper was leaked from there, although it went viral through around 40 WhatsApp groups in Delhi, Haryana, Punjab and maybe other states,” said a senior Delhi Police officer on Sunday.

The paper was allegedly leaked by DAV School’s economics teacher Rakesh Kumar, with the help of his colleague Amit Sharma, a clerk and Ashok Kumar, a peon of the school, three days before the Economics paper was scheduled on March 26.

“We will question the manager of the Union Bank of India as well as the principal of the Navodaya Vidyalaya in Una, where Rakesh was a superintendent of the CBSE exam,” he said.

Rakesh had allegedly taken out a bundle of the economics paper from the bank’s strong room on March 23, while taking out a bundle of the computer science paper, which was due that day.

A hand-written copy of the economics paper was then sent to many through 40 WhatsApp groups.

“We will also question the students who got the hand-written copy of the paper. The student in Una, who copied the paper in her handwriting and who was being helped by Rakesh, will also be questioned,” the officer said.

The Crime Branch will also question a female relative of Rakesh in Chandigarh, whom he had allegedly sent the hand-written question paper through WhatsApp. Two other women, who were sent the paper by the relative, will also be questioned, he added.","The Delhi Police will take the three arrested accused in the CBSE Class 12 Economics paper leak case to Una in Himachal Pradesh to reconstruct the sequence of events and question some more people there, sources said.
The special investigation team of Delhi Police’s Crime Branch on Saturday arrested three staff members of the DAV School in Una in connection with the case.
A hand-written copy of the economics paper was then sent to many through 40 WhatsApp groups.
The Crime Branch will also question a female relative of Rakesh in Chandigarh, whom he had allegedly sent the hand-written question paper through WhatsApp.
Two other women, who were sent the paper by the relative, will also be questioned, he added.","['paper', 'economics', 'rakesh', 'sequence', 'accused', 'whatsapp', 'question', 'delhi', 'leak', 'cbse', 'reconstruct', 'allegedly', 'events', 'sent', 'himachal', 'handwritten', 'una']",
JEE Main 2018: How students across India reacted after the exam,https://www.hindustantimes.com/education/jee-main-2018-how-students-across-india-reacted-after-the-exam/story-KuN5567YEY78SgNE0AdTQP.html,"Mon, 09 Apr 2018 08:56:06 GMT","The Central Board of Secondary Education (CBSE) conducted the Joint Entrance Exam (JEE) Main 2018 across various Centres in the country on Sunday.

Close to 12 lakh students had applied for the exam. Of them only 2.2 lakh will be eligible for the JEE Advanced, which paves the gateway to IITs and other prestigious colleges.

The examination evoked mixed reaction from students across the country. Here is how students across the country reacted after the exam.

Allahabad

Mahendra Patel, a resident of Madhya Padesh, who appeared in the exam at YMCA Centenary School and College, Allahabad said: “The JEE Main paper cannot be described as easy or tough. I attempted all questions but the Mathematics part was exhausting due to complex nature of questions.”

“The Physics portion of the paper, though was in accordance to class 11 and class 12 syllabus, was tough compared to questions of Mathematics and Chemistry,” said Adarsh Kumar, a resident of Faizabad district of Uttar Pradesh.

“Physics questions were tough. I attempted all questions pertaining to Mathematics and Chemistry,” said Saurabh Shukla, a resident of Allahabad who appeared in the exam.

Bhopal

A class 12 student Ishita Pawan said, “Barring 3-4 questions in all the sections, I found the paper quite easy. The pattern of the paper was similar to the last year’s paper.”

Another student Shaksham Sharma said, “The physics was the tougher one as compare to Maths and Chemistry. Most of the questions were asked from the syllabus of Class 11.”

A teacher of a reputed institute, who is not authorised to comment, said, “Overall the paper was of moderate difficulty level. The Chemistry’s questions were lengthy. A few students found difficulty in answering questions of organic chemistry. The cut-off will be similar to that of last year.”

Students coming out of the JEE Mains exam at Bal Vidya Mandir in Lucknow on Sunday. (HT photo/Deepak Gupta)

Lucknow

Candidates who took the JEE Mains in Lucknow were of the view that question paper in the first shift was quite lengthy and many of them could not answer all questions. They also found the question paper to be tricky.

Both Riya and Aditi from Lucknow were of the view that they had to race against time as the question paper of the first shift was lengthy. “We had to struggle to complete the paper. Some of the questions were tricky too,” one of them said, while the other agreed.

Priyanshu of Ambedkar Nagar too said he is worried as JEE has negative marking, so a wrong answer leads to deduction of one mark. Shivang and Priyanshi, both from Lucknow said, “We never expected that difficulty level of the question paper will be high.”

Kota

Students in Kota had a mixed response about the difficulty level of the exam. Talking about the question paper, aspirant Akansha Laddha (18) said she had appeared for the JEE Main exam last year (2017) but found Sunday’s JEE Main paper a bit difficult compared to last year. “While mathematics part was easy, chemistry was tricky and physics was of moderate level,” she said.

Another aspirant Subhra Supakar (18) said that the Paper was easier particularly physics part, whereas chemistry portion had more organic chemistry based questions than inorganic chemistry. She said mathematics was easier.

Riya Banzal (19), another student who took the exam this year said that the mathematics part was lengthy, whereas chemistry had less inorganic questions.

Mumbai

Sumit Vyas, a candidate from Mumbai said the Mathematics section was the lengthiest. “Most of us could not attempt the full section as most questions were time consuming. Algebra was given more importance than calculus in the paper,” he said. Many students are planning to challenge such questions with the CBSE that conducted the exam.

Manya Goel, another candidate thought the problems in most sections were solvable but time was a problem. “Except for a couple of questions in the Chemistry section, I found all other questions of medium difficulty level. However, it was difficult to solve the paper in three hours,” she said.

(With inputs from Kenneth John in Allahabad, Shruti Tomar in Bhopal, Rajeev Mullick in Lucknow, Aabshar Quazi in Kota and Shreya Bhandary in Mumbai)","The Central Board of Secondary Education (CBSE) conducted the Joint Entrance Exam (JEE) Main 2018 across various Centres in the country on Sunday.
Here is how students across the country reacted after the exam.
I attempted all questions pertaining to Mathematics and Chemistry,” said Saurabh Shukla, a resident of Allahabad who appeared in the exam.
They also found the question paper to be tricky.
Talking about the question paper, aspirant Akansha Laddha (18) said she had appeared for the JEE Main exam last year (2017) but found Sunday’s JEE Main paper a bit difficult compared to last year.","['paper', 'students', '2018', 'chemistry', 'reacted', 'india', 'questions', 'question', 'main', 'mathematics', 'lucknow', 'exam', 'level', 'jee']",
"UP board exam 2018 results this month, new session from April 16, says deputy CM",https://www.hindustantimes.com/education/up-board-exam-2018-results-this-month-new-session-from-april-16-says-deputy-cm/story-Gs7AHhbyoSxPofaYWhsGNK.html,"Sun, 08 Apr 2018 02:41:13 GMT","UP Deputy Chief Minister Dinesh Sharma said on Sunday the results of Class 10 and Class 12 examinations conducted by the state board will be declared this month and the new academic session will commence on April 16.

“We are happy that it was a copying-free examination and the answer sheets have been evaluated in time. We will declare the results of UP Board examinations for Class 10 and Class 12 in April,” Sharma, who was in Jaunpur to inaugurate a school, told reporters.

In the coming months, he said, this practice will be replicated in universities and colleges. “All universities have been directed to ensure all examinations are over by June 15. The government is also making efforts that from next year all universities hold their examinations at the same time.”

The board exams this year were conducted amid tight security and strict measures were put in place to discourage cheating. Reports have said more than 10 lakh students skipped the exams - conducted between February 6 and March 12.

Sharma previously said the objective of the measures was “copying-free examinations”.

Today he claimed: “The state government has checkmated copying mafia in the state. Some elements who are still running away from the government, will be identified by next year.”

The deputy chief minister, who also holds the portfolio of secondary and higher education, said the UP government has launched an Internet portal for teachers to register grievances.

“Whatever the service-related grievances of teachers be, will be resolved by June,” Sharma said.

He said the secondary schools will have a syllabus on the pattern of the National Council of Educational Research and Training (NCERT).

The new academic session will start on April 16, and by July the new education calendar will be issued, he said.

“Those who used to run schools from cattle sheds will not be allowed. Schools which do not impart education and only take contracts for holding examinations will be closed,” he said.

He said the UP government was running a campaign against criminal elements in the state to strengthen law and order.","UP Deputy Chief Minister Dinesh Sharma said on Sunday the results of Class 10 and Class 12 examinations conducted by the state board will be declared this month and the new academic session will commence on April 16.
We will declare the results of UP Board examinations for Class 10 and Class 12 in April,” Sharma, who was in Jaunpur to inaugurate a school, told reporters.
The new academic session will start on April 16, and by July the new education calendar will be issued, he said.
Schools which do not impart education and only take contracts for holding examinations will be closed,” he said.
He said the UP government was running a campaign against criminal elements in the state to strengthen law and order.","['month', 'universities', 'conducted', 'results', 'cm', '2018', 'sharma', 'teachers', 'session', 'examinations', 'education', 'board', 'class', '16', 'schools', 'deputy', 'state', 'exam']",
JEE Main 2018 unofficial answer keys released,https://www.hindustantimes.com/education/jee-main-2018-unofficial-answer-keys-released/story-qEcmX4aAjSYac0zjujfWyH.html,"Sun, 08 Apr 2018 12:38:25 GMT","The Joint Entrance Examination Mains (JEE Main) 2018 was held on Sunday for admissions in engineering colleges, including the Indian Institutes of Technology (IITs). Around 12 lakh students from across the country have applied for the exam.

There were four sets of question papers carrying 90 questions each. Toppr.com has released the unofficial answer keys for all the four sets. The official answer keys is expected to be released later this month on the JEE (Main) website.

Here are the answer keys of the JEE Mains 2017 as released by Toppr.com, an education-technology platform for classes 8 to 12.

Note: The answer keys have been released by Toppr.com. HT does not take any responsibility for any error in the keys.","The Joint Entrance Examination Mains (JEE Main) 2018 was held on Sunday for admissions in engineering colleges, including the Indian Institutes of Technology (IITs).
Toppr.com has released the unofficial answer keys for all the four sets.
The official answer keys is expected to be released later this month on the JEE (Main) website.
Here are the answer keys of the JEE Mains 2017 as released by Toppr.com, an education-technology platform for classes 8 to 12.
Note: The answer keys have been released by Toppr.com.","['mains', '2018', 'sets', 'released', 'main', 'topprcom', 'keys', 'unofficial', 'answer', 'websitehere', 'jee']",
