126,"It will prove helpful if a city-wide such epidemiological is undertaken by government to understand its burden on public health in the city.”

What do studies say?",0
126,"A recent study by college students found that findings on health problems was correlated with findings on contamination levels of piped water supplied by government and pollution levels of ground and surface water in those areas

Another study conducted in 2016 reveals that Aspergillus causes serious infections on the skin and even in organs inside human body, especially among people who already have weak immunity",0
127,"BENGALURU: With approximately one lakh pregnant women in the state being diabetic, the state health authorities are planning to put them on metformin tablets to manage the condition.",1
127,"Dr Rajkumar N, Maternal Health programme officer said, “With insulin injections, there is a risk of hypoglycemia (low blood sugar, the body’s main source of energy).",1
127,There is also the problem of preservation and technique of administering it that the healthcare provider has to be trained in.,0
127,"So, administering metformin tablets is easier.”

Henceforth, when any pregnant woman in the state comes for her first ante-natal check-up, she will be given oral glucose tolerance test where she is given 75 gm of glucose and her blood sugar levels will be tested two hours after that.",0
127,"If it is greater than 140 mg/dL, she will be given medical nutrition therapy for 15 days and if the blood sugar levels are still not back to normal, she will be given metformin tablets.",1
127,Medical nutrition therapy involves a carbohydrate-controlled balanced meal plan which promotes adequate energy for appropriate gestational weight gain.,0
127,"The Union health ministry, on February 28, came out with revised technical and operational guidelines on diagnosis and management of gestational diabetes mellitus (GDM) under which pregnant women will be mandatorily screened for diabetes and given metformin tablet instead of insulin injections.",1
127,"Guidelines advocate that if the first test is negative, second test should be done at 24-28 weeks of gestation.",0
127,"In the post-partum period, oral glucose tolerance test should be repeated at six weeks after delivery, if blood sugar is less than 140 mg/dL, then women are referred to non-communicable disease clinic for blood sugar testing annually.",0
127,“It is important to ensure second test as many pregnant women develop blood sugar tolerance during 24-28 weeks period.,1
127,"Only one-third of gestational diabetes mellitus-positive women are detected during first trimester,” Rajkumar said.",0
127,"Maternal risks of GDM include polyhydramnios, pre-eclampsia, prolonged labour, obstructed labour, cesarean section, uterine atony, post-partum hemorrhage, infection and progression of retinopathy which are the leading global causes of maternal morbidity and mortality.",0
127,"Fetal risks include spontaneous abortion, intra-uterine death, stillbirth, congenital malformation, shoulder dystocia, birth injuries and infant respiratory distress syndrome.",0
128,"NEW YORK: Babies exposed to thirdhand smoke in vitro may be at increased risk of the suffering severe lung cancer, finds a study.",1
128,"Thirdhand smoke is a kind of toxic residue that lingers on indoor surfaces and in the dust long after a cigarette has been extinguished, which was already regarded as a health hazard nearly 10 years ago.",0
128,"The study conducted on mice showed an increased incidence of lung cancer, larger tumours and a greater number of tumours, compared with control mice.",0
128,"Exposure to thirdhand smoke can occur via inhalation, ingestion or absorption through the skin, the Xinhua reported.",1
128,"""Thirdhand smoke causes hidden risks of tobacco smoking.",1
128,"You cannot see it, but you can smell it,"" said Bo Hang, a staff scientist at US Lawrence Berkeley National Laboratory (Berkeley Lab).",0
128,"For the study, appearing in the New England Journal of Medicine, the team housed a cohort of 24 mice with scraps of fabric impregnated with thirdhand smoke from the age of four to seven weeks.",0
128,They received a dose of an estimated 77 micrograms per kilogram of body weight per day.,0
128,"Brief exposure to thirdhand smoke was associated with low body weight and immune changes in juvenile mice, the results showed.",1
128,"Field studies have confirmed that the presence of thirdhand smoke in indoor environments is widespread, and traditional cleaning methods are not effective for removing it.",0
128,"Young children are most likely to suffer from thirdhand smoke, Hang was quoted as telling Xinhua.",1
128,"""Young kids who crawl and put objects in their mouths are more likely to come in contact with contaminated surfaces, and are therefore the most vulnerable to thirdhand smoke's harmful effects,"" Hang explained.",0
128,"The most significant progress made in the study of THS is that the long-term effects of THS are determined to be linked to human cancers, Mao, a geneticist senior staff scientist at Berkeley Lab, told Xinhua.",0
129,"SYDNEY: Besides helping build strong bones and muscles, Vitamin D may also protect heart tissue and prevent heart failure after a heart attack, finds a study conducted on mice.",1
129,Heart failure is a life-threatening condition affecting an estimated 23 million people worldwide.,1
129,"Vitamin D prevents excessive scarring and thickening of heart tissue following a heart attack, which may help reduce the risk of heart failure.",1
129,"""This is a problem because scarring of heart tissue can reduce the heart's ability to pump blood effectively, which can lead to heart failure,"" said James Chong, Associate Professor at the Westmead Institute for Medical Research in Australia.",0
129,"For the study, published in the journal Heart Lung and Circulation, researchers used mouse models to investigate the impact of 1,25D -- a form of Vitamin D that interacts with hormones -- on the cardiac colony-forming unit fibroblasts (cCFU-Fs)cells that form scar tissue after a heart attack.",0
129,"Heart attacks occur when blood supply to the heart is blocked, leading to tissue damage.",0
129,This triggers an inflammatory response where the cCFU-Fs replace the damaged tissue with collagen-based scar tissue.,0
129,"""Our research shows that vitamin D actually blocks the cCFU-Fs from forming scar tissue.",0
129,"By blocking cCFU-Fs, vitamin D may play an important role in lowering the risk of heart failure after a heart attack,"" Chong said.",1
129,"""The benefits of Vitamin D are becoming increasingly known, but we still don't fully understand how mechanistically it can help with heart disease management.",0
129,"We wanted to know more about how Vitamin D protects the heart after a heart attack,"" he added.",1
130,NEW DELHI: People have heard of cardiovascular diseases even if they haven't undergone a procedure personally.,1
130,"While cardiovascular diseases are generally considered a man's issue, globally, they claim more lives of women than men.",0
130,"In regards to women, symptoms become more evident after the onset of menopause.",0
130,"Highlighting the risk factors causing the increase in risk of cardiovascular health in women, Dr Manjiri Mehta Consultant Gynecologist, Obstetrician, Laparoscopic surgeon, Hiranandani Hospital Vashi- A Fortis Network Hospital said, ""Menopause does not cause cardiovascular disease per say; however certain risk factors at the time of menopause like a high-fat diet, early age smoking etc.",1
130,certainly take a toll on one's cardiovascular health.,0
130,"The reason why menopause is the center of the discussion here is because during the time of menopause, the body goes through hormonal havoc.""",0
130,"• Estrogen levels play a role

A decline in the natural hormone-estrogen is a factor when it comes to decline in cardiovascular health in post-menopausal women.",0
130,Estrogen has always been believed to play a pivotal role in the positive effect on the inner layer of the arterial walls.,0
130,These hormones considerably reduce the risk of stroke in women.,0
130,"However, several studies about the various other factors causing the decline in cardiovascular health are still under different stages of research.",0
130,"• Cardiovascular health history

Being an ardent follower of a healthy lifestyle and continuing the same during menopause, considerably reduces the risk of a heart disease or a stroke.",0
130,A person with a history of cardiovascular diseases running in the family is at a heightened risk.,1
130,"Given the increased risk, a person should be vary of their cardiovascular health and take adequate precautions.",0
130,"• After menopause, there is a risk of increase in cardiac disease as the protection offered by estrogen declines.",1
130,"At the age of 50, more than 50% of the deaths occur in women due to problems related to cardiac health.",0
130,Further complications are basically worsening of cardiac function and dip in the quality of life.,0
130,"• Generally, women who frequently smoke are diabetic and hypertensive or have a family history of these along with bad cholesterol.",0
130,"Thus, they are at a higher risk of having cardiac disease post-menopause.",0
130,"• The falling levels of estrogen impact the bones too, apart from the heart.",0
130,The bones might become thin and prone to fractures.,0
130,"• The risk factors of cardiac disease are stroke, thrombosis in veins and thinning of bones, amongst post-menopausal women.",0
130,"• As per recommendations, women in their late 40s and early 50s should be following a dietary pattern that is rich in:

Carbohydrates and proteins.",0
130,"- A meal comprising of fruits, vegetables, whole grains, low-fat dairy products, poultry, fish, nuts are necessary for a healthy heart.",0
130,- Physical activity for at least an hour is must to keep the risk of cardiovascular diseases at bay.,1
130,"Walking, cycling, dancing, swimming are brilliant in preserving of cardiovascular health.",0
131,WASHINGTON: Here's a hack to slowdown your age clock!,0
131,"According to a study, a lifetime of regular exercise can delay aging.",1
131,The researchers at the University of Birmingham and King's College London set out to assess the health of older adults who had exercised most of their adult lives to see if this could slow down aging.,0
131,"The study recruited 125 amateur cyclists aged 55 to 79, 84 of which were male and 41 were female.",1
131,"The men had to be able to cycle 100 km in under 6.5 hours, while the women had to be able to cycle 60 km in 5.5 hours.",0
131,"Smokers, heavy drinkers and those with high blood pressure or other health conditions were excluded from the study.",0
131,The participants underwent a series of tests in the laboratory and were compared to a group of adults who do not partake in regular physical activity.,0
131,This group consisted of 75 healthy people aged 57 to 80 and 55 healthy young adults aged 20 to 36.,1
131,The study showed that loss of muscle mass and strength did not occur in those who exercise regularly.,1
131,"The cyclists also did not increase their body fat or cholesterol levels with age and the men's testosterone levels also remained high, suggesting that they may have avoided most of the male menopause.",0
131,"More surprisingly, the study also revealed that the benefits of exercise extend beyond muscle as the cyclists also had an immune system that did not seem to have aged either.",0
131,"An organ called the thymus, which makes immune cells called T cells, starts to shrink from the age of 20 and makes less T cells.",0
131,"In this study, however, the cyclists' thymuses were making as many T cells as those of a young person.",0
131,The findings come as figures show that less than half of over 65s do enough exercise to stay healthy and more than half of those aged over 65 suffer from at least two diseases.,0
131,"Professor Janet Lord, Director of the Institute of Inflammation and Ageing at the University of Birmingham, said: ""Hippocrates in 400 BC said that exercise is man's best medicine, but his message has been lost over time and we are an increasingly sedentary society.",0
131,"""However, importantly, our findings debunk the assumption that ageing automatically makes us more frail.",0
131,"""Our research means we now have strong evidence that encouraging people to commit to regular exercise throughout their lives is a viable solution to the problem that we are living longer but not healthier.""",1
131,"Dr Niharika Arora Duggal, also of the University of Birmingham, said: ""We hope these findings prevent the danger that, as a society, we accept that old age and disease are normal bedfellows and that the third age of man is something to be endured and not enjoyed.""",0
131,"Professor Stephen Harridge, Director of the Centre of Human & Aerospace Physiological Sciences at King's College London, said: ""The findings emphasise the fact that the cyclists do not exercise because they are healthy, but that they are healthy because they have been exercising for such a large proportion of their lives.",0
131,"""Their bodies have been allowed to age optimally, free from the problems usually caused by inactivity.",0
131,"Remove the activity and their health would likely deteriorate.""",0
131,"Norman Lazarus, Emeritus Professor at King's College London and also a master cyclist and Dr Ross Pollock, who undertook the muscle study, both agreed that: ""Most of us who exercise have nowhere near the physiological capacities of elite athletes.",0
131,"""We exercise mainly to enjoy ourselves.",0
131,Nearly everybody can partake in an exercise that is in keeping with their own physiological capabilities.,0
131,"""Find an exercise that you enjoy in whatever environment that suits you and make a habit of physical activity.",0
131,"You will reap the rewards in later life by enjoying an independent and productive old age.""",0
131,The findings have been published in the journal Aging Cell.,0
132,"LONDON: Women regret short-term sexual encounters like one-night stands less when they take the initiative and also enjoy the act, a study says.",1
132,"Men regret casual sex much less overall than women do, although it does happen, said the study published in the journal Personality and Individual Differences.",1
132,"""The factor that clearly distinguishes women from men is the extent to which they themselves take the initiative,"" said one of the researchers Mons Bendixen, Associate Professor at the Norwegian University of Science and Technology (NTNU).",0
132,"In contrast to women, sexual regret for men was not found to be affected by whether they took the initiative.",1
132,"""Women who initiate sex are likely to have at least two distinguishing qualities,"" said Professor David Buss from the University of Texas at Austin in the US.",0
132,"""First, they are likely to have a healthy sexual psychology, being maximally comfortable with their own sexuality.",0
132,"Second, women who initiate have maximum choice of precisely who they want to have sex with.",0
132,"Consequently, they have less reason to feel regret, since they've made their own choice,"" Buss added.",1
132,"While initiative is the clearest gender-differentiating factor for regret after casual sex, other conditions can also affect how much an individual regrets the encounter.",0
132,"""Women feel less regret if the partner was skilled and they felt sexually satisfied,"" said Leif Edvard Ottesen Kennair, Professor at NTNU.",1
132,"But these effects are not as strong in men, Bendixen said.",0
132,"""Women have less regret if the sex was good.",0
132,"For men, this also plays a less important role.",0
132,"The underlying causes are biological,"" Bendixen said.",0
132,Women also feel disgust more often than men after a short-term sexual encounter.,0
132,"This is a key factor in whether or not they feel regret, the study said.",0
132,"""The feeling of disgust or revulsion is the single factor that best explained why women and men regretted the last time they had casual sex when we controlled for all other factors,"" Bendixen said.",0
132,"People may feel disgust because they feel moral regret, but also if the act is unhygienic or if the sex itself was perceived as gross.",0
132,"For the study, the researchers analysed responses from 547 Norwegian and 216 American students.",0
132,"The nationality and possible cultural aspects of the responses did not seem to play much of a role, the researchers said.",0
133,"TORONTO: People living in areas which receive more of the Sun's rays are less likely to develop multiple sclerosis (MS) later in life, says a study.",1
133,"In MS, the immune system attacks the protective sheath that covers nerve fibres and causes communication problems between the brain and the rest of your body.",0
133,"Ultimately, the disease can cause the nerves themselves to deteriorate or become permanently damaged, according to the Mayo Clinic in the US.",1
133,The findings published in the journal Neurology suggest that adequate exposure to the Sun in childhood and young adulthood may especially be beneficial in terms of reduced MS risk.,1
133,"While ultraviolet B (UV-B) rays from the Sun can cause sunburn and play a role in the development of skin cancer, they also help the body produce vitamin D.

Lower levels of vitamin D have been linked to an increased risk of MS.

""We found that where a person lives and the ages at which they are exposed to the Sun's UV-B rays may play important roles in reducing the risk of MS,"" said study author Helen Tremlett of the University of British Columbia in Vancouver, Canada.",0
133,The study involved 151 women with MS and 235 women of similar age without MS.,0
133,Participants lived across the US in a variety of climates and locations.,0
133,"Of those with MS, the average age at onset was 40.",0
133,"All of the women had completed questionnaires about summer, winter and lifetime Sun exposure.",0
133,"The researchers found that women who lived in sunnier climates with the highest exposure to UV-B rays had 45 per cent reduced risk of developing M.

When looking at specific age groups, those who lived in areas with the highest levels of UV-B rays between ages 5 to 15 had a 51 per cent reduced risk of MS compared to the lowest group.",0
133,"In addition, those who spent more time outdoors in the summer at ages 5 to 15 in locations where exposure to UV-B rays was the highest had a 55 per cent reduced risk of developing the disease compared to those in the lowest-exposure group.",0
133,"""Our findings suggest that a higher exposure to the Sun's UV-B rays, higher summer outdoor exposure and lower risk of MS can occur not just in childhood, but into early adulthood as well,"" said Tremlett.",0
134,"UNITED NATIONS: Women are more likely than men to be affected by climate change, UN figures revealed on Thursday.",1
134,"The figures indicated that 80 per cent of people displaced by climate change are women, reports the BBC.",1
134,Roles as primary caregivers and providers of food and fuel make them more vulnerable when flooding and drought occur.,0
134,"The 2015 Paris Agreement has made specific provision for the empowerment of women, recognising that they are disproportionately impacted.",0
134,"In central Africa, where up to 90 per cent of Lake Chad has disappeared, nomadic indigenous groups are particularly at risk.",0
134,"As the lake's shoreline recedes, women have to walk much further to collect water.",0
134,"""In the dry season, men go to the towns leaving women to look after the community,"" Hindou Oumarou Ibrahim, coordinator of the Association of Indigenous Women and People of Chad (AFPAT), told the BBC.",1
134,"With dry seasons now becoming longer, women are working harder to feed and care for their families without support.",0
134,"""They become more vulnerable...",0
134,"It's very hard work,"" Ibrahim added.",0
134,"In the immediate aftermath of extreme events, emergency shelters can be inadequately equipped to support women, the UN revealed.",0
134,"The Superdome, in which evacuees were temporarily housed after Hurricane Katrina, did not have enough sanitary products for the women accommodated there.",0
134,"The UN has highlighted the need for gender sensitive responses to the impacts of climate change, yet the average representation of women in national and global climate negotiating bodies is below 30 per cent.",1
134,"Another study spanning 20 years noted that catastrophic events lowered women's life expectancy more than men; more women were being killed, or they were being killed younger.",1
134,"In countries where women had greater socioeconomic power, the difference reduced.",0
135,"NEW DELHI: On World Kidney Day today, the IMA said the prevalence of kidney-related diseases has almost doubled in the past decade and is expected to rise further.",1
135,IMA General Secretary R N Tandon said the prevalence of diabetes and hypertension in urban adult population has risen to 20 per cent as per the Indian Council of Medical Research data.,0
135,"""With rising prevalence of various lifestyle diseases in India, prevalence of kidney disease has also almost doubled in the last decade and is expected to rise further,"" Tandon said.",1
135,"""Besides the large and ever growing burden of non-communicable diseases (diabetes and hypertension), various people are affected by kidney diseases due to over-the-counter drugs and traditional medicines containing heavy metals which harm the kidneys,"" the IMA general secretary said.",0
135,"On this World Kidney Day, which coincides with the International Women's Day, the IMA said it wishes to bring the focus back on kidney health and emphasises the important role played by women in the health of their family and the society.",0
135,"The risk of developing chronic kidney disease (CKD) is at least as high in women as in men, and may even be higher.",0
135,"However, the number of women on dialysis in India is lower than the number of men, Tandon said.",0
135,"The IMA launched a Kidney Disease Prevention project today, as part of which screening and awareness drives will be organised to identify the population at risk.",1
135,"Garima Aggarwal, the convener of the project, said: ""Every year pregnancy-related kidney diseases account for a major cause of maternal mortality in our country.",1
135,The burden of chronic kidney diseases in India is approximately 800 affected per million people (pmp) with 230 pmp with advanced kidney disease needing some form of renal replacement therapy in the form of dialysis or renal transplantation.,0
135,"""It is clear that treatment of kidney disease and its advanced stage end stage renal disease is expensive and beyond the reach of average Indian.",1
135,"Thus, it is crucial that prevention of chronic kidney disease has to be the goal of the medical fraternity, government of India and the general public,"" Aggarwal said.",0
136,"Thursday, March 8, 2018 12:08 PM +0530",0
137,"CHENNAI:Strokes of black, white and a few subtle colours run through the page, creating circles, dots and other shapes.",1
137,"Although it looks as a huge piece, a closer look would reveal intricate designs that have been combined to make the bigger picture.",1
137,"“A popular art form, mandala is not easy to work on.",1
137,"But it can relieve your minds off complex thoughts,” says artist Prasun Balasubramaniam.",0
137,This Coimbatore-based biotechnologist-cum-artist will soon be in the city to conduct a session on the art form that she says has only done her good.,1
137,"“This is my first workshop in Chennai, and I am really excited.",0
137,"I have had good response from Bengaluru and Coimbatore, so I am looking forward to sharing my works there.",0
137,"Art has a lot of scope and I wish to spread it across in Chennai as well,” she says.",0
137,"An art enthusiast since her childhood, it was during her Physics classes in grade 11 that Prasun started doodling on her books, without knowing the art form.",1
137,"“I read an article two years back about zentangle and mandala art and that is when I understood more about it and started following works of artists on social media to get inspiration,” she says.",0
137,"But she realised that she should dwell into her own thoughts and draw on paper, and started posting her works on Instagram.",0
137,"Today she has more than 7,000 followers.",0
137,The intricacies in the designs make Prasun feel at peace.,0
137,She is also keenly promoting the art to create more awareness on mental health as well.,0
137,"“When I started doodling, I was suffering from depression.",0
137,"But once I began to draw regularly, I was able to overcome all the mental health issues completely,” she shares adding that though many suffer from depression, anxiety and other issues, they are still not comfortable to open up about it.",0
137,She aims to reach out to them through these workshops.,0
137,Her challenges?,0
137,“It is time consuming.,0
137,"Even the smallest designs take up to nine hours to complete, as it requires to be neat and perfect,” she says.",0
137,Prasun uses only pens to draw and promotes the same in her workshops too.,0
137,"“Even if people make errors, I teach them how to cover it, using the colours and pens.”

Though she uses colours, Prasun prefers black and white because colours can be confusing.",0
137,"“Colours are important, but when you are drawing a professional piece of art, black and white is intense and conveys a lot more,” she explains.",0
137,"Products draws on

● Calendar

● Cups

● Books

● Stickers

● Badges

● Mobile covers

● Guitar

Tools used

● Pigma micron pens — black lines

● Sharpie pens — for colours

● Posca markers — all mediums

MyCopie will conduct the Mandala Art workshop by Prasun Balasubramaniam on Mar 11 from 10 am onwards at GLM Meridian Hotel, T Nagar.",0
137,For details call: 9176808449,0
138,"CHENNAI:Milk fever or Postparturient Hypocalcemia, commonly known by its misnomer ‘fever’, is a very fatal disease in cows.",0
138,Three stages of milk fever have been reported.,1
138,"The symptoms include hypersensitivity, ear twitching, head-hobbing, periphereal pulses and few more.",0
138,Continued milk fever may lead to coma.,1
138,"Injecting intravenous calcium is prescribed in the modern system of medicine, but it is said to be lethal as it can cause heart blockade.",0
138,"Our traditional medical systems not only care for humans, but also cattle and plants.",0
138,"Even for milk fever, our traditional systems of medicine have incredibly simple cures.",1
138,Decoction of the bark of a tree is orally administered thrice a day for three days to alleviate this fever.,0
138,"This wonder tree is known as Dhava in Ayurveda, in Tamil it is called Vai Maram or Vetkaali; in Kannada it is known as Dindiga.",0
138,"Botanically, this tree is known as Anogeissus latifolia.",0
138,"Popularly known as Axle Wood, it is a medium-sized, deciduous tree that grows up to 12 mtall.",1
138,It has a straight trunk with drooping branches and grey-pubescent branchlets.,0
138,"The bark is pale yellow or pinkish brown, usually peeling off in thin papery flakes.",0
138,"The leaves are 5-10 x 4-8 cm long, oblong or obovate-suborbicular with stalks of 2cm length.",0
138,"The inflorescences are axillary heads, 1.5 cm across.",0
138,"Flowers are greenish-yellow, and about 5mm across.",0
138,Fruits are drupes and in clusters.,0
138,"It commonly grows in dry and moist deciduous forests, and is one of the most dominant tree species of dry deciduous forests in southern India.",0
138,"April to September is the flowering period, but fruits are persistent throughout the year.",0
138,"This tree is good for increasing immunity, is used as an antidote for snake bites.",0
138,The gum tapped out of the stem is known as gum-ghatti.,0
138,"It is known as Dabaadi Jad among the Lambani tribal community, and the gum is sold in and around Chitradurga district of Karnataka as an aphrodisiac, and is also said to be fight against early signs of aging.",0
138,"It is used as a substitute for Guggulu, as it decreases cholestrol levels in the blood.",0
138,It has also wound healing properties.,0
138,"Most importantly, it is used to bring down the toxic effects of chemotherapy among cancer patients.",1
139,"WASHINGTON: Strong connections have been found between heart attacks and Inflammatory Bowel Disease (IBD), a new study has revealed.",1
139,"As per the study conducted by University Hospitals Cleveland Medical Center, more than 22 million patients that suggests a strong connection between Inflammatory Bowel Disease (IBD) and the development of heart disease and heart attacks.",1
139,"The research was conducted by Muhammad Panhwar and Mahazarin Ginwalla, researchers from the University Hospitals Harrington Heart & Vascular Institute.",0
139,Inflammation has long been recognised as playing a key role in the development of heart disease.,1
139,IBD is an umbrella term for two chronic inflammatory conditions that affect the gastrointestinal tract - Ulcerative Colitis and Crohn's disease.,0
139,"While studies have shown a clear increased risk of heart disease in other chronic inflammatory conditions such as lupus and rheumatoid arthritis, this link is unclear in patients with IBD.",0
139,Researchers used myocardial infarction (heart attack) as an indicator for heart disease for their research.,1
139,"They used IBM's Explorys, which is a large database that aggregates electronic medical records from 26 healthcare systems nationwide.",0
139,"The three-year study concluded that in the more than 22 million patients who were assessed, heart attacks were almost twice as common in patients with IBD (5.9 percent in patients with IBD compared to 3.5 percent in patients without IBD).",0
139,"They also found that traditional risk factors for heart disease such as high blood pressure, diabetes, and smoking were also more prevalent in patients with IBD.",0
139,"After adjusting for age, race, sex, and traditional heart-disease risk factors, Dr. Panhwar and his colleagues found that the patients with IBD had about 23 percent higher odds of having a heart attack.",0
139,"Researchers also observed that the highest risk was in younger patients (less than 40 years of age), while IBD is commonly diagnosed between the ages of 15-30.",0
139,Earlier age at diagnosis and female gender is associated with increased levels of inflammation and more aggressive and disabling disease.,0
139,"""The disproportionately increased levels of inflammation in younger patients who may not otherwise have the traditional heart disease risk factors may explain the increased risk seen in these patients,"" said Dr. Panhwar.",0
139,"""Given that over 3 million people (~1.2 percent of the population) in the United States suffer from IBD, a large number of them may have heart disease that has gone under the radar.",0
139,"Our hope is that our study encourages more clinicians to screen these patients more aggressively for heart disease”, he continued.",1
139,"""Our study adds considerably to a growing set of literature highlighting the chronic inflammation in IBD as having a role in the development of cardiovascular disease,"" said Dr. Ginwalla.",0
139,"""Clinicians who care for patients with traditional cardiovascular risk factors who also have IBD should recognize IBD as a cardiovascular risk factor as well and treat it appropriately.""",0
139,"The findings from the study were presented at this year’s year's American College of Cardiology meeting in Orlando, Florida, USA.",0
140,WASHINGTON: A new research has compiled a study detailing the hearing loss caused by drugs and solvents.,1
140,"The Oregon Health & Science University-study is orchestrated by five of the nation's leading hearing experts and focuses on hearing loss caused by drugs and solvents - how it occurs, how to treat it, and how to prevent it.",1
140,"""We're trying to elevate ways for the human population to avoid losing this important sensation for experiencing and communicating with the world around us,"" said co-author Peter Steyger.",0
140,"""Ototoxicity is a threat to hearing at any age and hearing loss remains a significant side effect of chemotherapy.",1
140,"This review highlights how far we've come in understanding that threat and provides us with a road-map for developing more effective ways to recognize and address the problem,"" added co-author Jian Zuo.",0
140,"In people, hearing cells don't regenerate, so the loss is irreversible.",0
140,"That's why it is crucial to understand the mechanisms that affect hearing and how to prevent loss of hearing, Steyger said.",1
140,"The introductory editorial, ""Moving toward a future free of ototoxicity,"" highlighted the latest scientific research exploring how certain pharmaceuticals damage the inner ear while others can protect it.",0
140,"It also highlighted the need for better monitoring and detection of hearing loss over time, especially among patients being treated with antibiotics.",1
140,"""Many people don't admit they're losing their hearing until it's really bad,"" Steyger said.",0
140,"Steyger, who lost hearing as a child after being treated with antibiotics for meningitis when 14 months old, noted that hearing loss affects a surprisingly large proportion of the population - rising from an estimated 1 in 500 newborns to as many as half of all people age 75 or older.",0
140,"""This compilation will help to propel our knowledge forward and underscore the need to better understand the dangers of ototoxicity.",0
140,"The DoD Hearing Center of Excellence is honored to host and mobilize this important effort,"" said Carlos Esquivel, co-author.",0
140,The findings from the study are published in the journal Frontiers in Cellular Neuroscience.,0
140,(ANI),0
141,"New Delhi: A World Health Organisation survey of drug-resistant leprosy has detected 8 percent of samples tested in India resistant to rifampicin, a drug used to treat the infection leading to concerns that the country could fail to its target of completely eradicating the disease by 2020.",0
141,"The global survey was carried out on new and relapsed cases reported between 2008-15 and shows highest number of samples, apart from Brazil, were resistant to the drug used in the first line of treatment under the national leprosy eradication programme.",1
141,"“Within the limited surveillance coverage, we highlight the potential risk of resistance to effective multi drug therapy, especially in the highest burden countries Brazil and India, where the rate of resistance is becoming noteworthy while acknowledging the limitation that in those two countries a high number of samples were tested,” the survey noted.",0
141,"Leprosy, a bacterial infection, is known to silently advance in the human host with early symptoms showing numb skin patches and shiny skin that progress into nodules on the entire body.",0
141,"Though since 2005, the disease is no longer a public health concern in India, the country still has highest number of leprosy patients in the world and also every year the highest--about 60 per cent of the total cases--number of new patients are detected in India.",0
141,"Many experts, have reiterated their concerns that Rifampicin may not be a good option as a drug in preventing proliferation of leprosy following the WHO study.",1
141,"“Some scientists at the National Institute of Immunology too had claimed to have developed a vaccine against Mycobacterium indicus pranii, which is also being used for leprosy.",0
141,This medicine too doesn't seem to be working the way it was projected.,0
141,"Hence, there is need to relook at the national leprosy control programme,"" said an expert at the Indian Council of Medical Research.",1
141,About 200 districts in India have high incidence of leprosy but the disease is not distributed equally among the population.,1
141,"""It seems difficult to meet the projected target of leprosy eradication by 2020,” he said.",1
142,"TORONTO: Researchers, including one of Indian origin, have identified a gene responsible for neurodevelopmental disorders such as autism, an advance that may lead to better treatments.",1
142,"""Our studies reveal that in complex brain disorders that have a loss of many genes, a single deleted gene is sufficient to cause symptoms for the patients,"" said Karun Singh from McMaster University in Canada.",1
142,"""This is exciting because it focuses our research effort on the individual gene, saving us time and money as it will speed up the development of targeted therapeutics to this gene alone,"" said Singh, co-author of the study published in the journal Molecular Psychiatry.",0
142,"Many neurodevelopmental disorders are caused by large missing pieces of genetic material in a person's genome that contain several genes, termed a 'microdeletion'.",1
142,Accurately diagnosing a gene microdeletion helps doctors to predict patient outcome and to determine if a new treatment is available.,1
142,"The researchers used genetically engineered models and computer algorithms to study a human genome, which allowed them to pinpoint the single gene in question.",1
142,"""Our next step is to screen candidate drugs that correct the cognitive brain deficits caused by genetic mutations in TAOK2, and identify candidates for pilot clinical trials,"" said Singh.",0
143,"WASHINGTON: Turns out, helmet use is associated with reduced risk of cervical spine injury during motorcycle crashes.",1
143,"According to a study conducted at the University of Wisconsin, during an accident, helmet use lowers the likelihood of cervical spine injury (CSI), particularly fractures of the cervical vertebrae, despite the claims that helmets do not protect the cervical spine during a motorcycle crash and may even increase the risk of injury.",0
143,"According to National Highway Traffic Safety Administration (NHTSA) estimates, wearing helmets saved the lives of 1859 motorcycle riders in 2016; an additional 802 lives could have been saved if every motorcyclist had worn them.",0
143,Wearing a helmet decreases the incidence and severity of traumatic brain injury during crashes.,0
143,What then are the objections to universal laws requiring motorcycle helmet use?,1
143,"Major reasons cited for not requiring helmets while riding a motorcycle include freedom of choice, avoiding any limitation on vision, and a perceived increased risk of receiving a cervical spine injury (CSI).",1
143,This last reason is based on the belief that the added weight of a helmet might increase torque on the cervical spine.,1
143,The risk to the cervical spine is addressed in this study.,0
143,"Over the years there have been a variety of studies on helmet use and CSI in motorcycle crashes, with a couple of reports indicating an increased risk of CSI among helmeted riders and most studies finding no protective effect or harmful biomechanical risk to the cervical spine.",0
143,Co-author Paul S. Page and colleagues hypothesised that helmet use is not associated with an increased risk of CSI during a motorcycle crash and instead may provide some protection to the wearer.,0
143,"The researchers reviewed the charts of 1061 patients who had been injured in motorcycle crashes and treated at a single Level 1 trauma center in Wisconsin between January 1, 2010, and January 1, 2015.",0
143,"Of those patients, 323 (30.4 percent) were wearing helmets at the time of the crash and 738 (69.6 percent) were not.",0
143,"Notably, Wisconsin law does not require all riders to wear a helmet.",0
143,At least one CSI was sustained by 7.4 percent of the riders wearing a helmet and 15.4 percent of those not wearing one; this difference in percentages is statistically significant (p = 0.001).,0
143,"Cervical spine fractures occurred more often in patients who were not wearing helmets (10.8 percent compared to 4.6 percent; p = 0.001), as did ligament injuries (1.9 percent compared with 0.3 percent; p = 0.04); again these differences are statistically significant.",0
